subject	date	video	rating	time	trialNo
S295043	22/June/2018	6.mp4	2	75238;	12
S295043	22/June/2018	16.mp4	5	27362;	13
S295043	22/June/2018	22.mp4	4	38993;	14
S295043	22/June/2018	19.mp4	4	42318;	15
S295043	22/June/2018	31.mp4	3	21201;	16
S295043	22/June/2018	10.mp4	5	45165;	17
S295043	22/June/2018	17.mp4	5	29981;	18
S295043	22/June/2018	20.mp4	4	31808;	19
S295043	22/June/2018	7.mp4	2	45238;	20
S295043	22/June/2018	29.mp4	3	13537;	21
S295043	22/June/2018	35.mp4	3	15690;	22
S295043	22/June/2018	9.mp4	3	49495;	23
S295043	22/June/2018	18.mp4	3	44928;	24
S295043	22/June/2018	8.mp4	4	84184;	25
S295043	22/June/2018	34.mp4	3	21572;	26
S295043	22/June/2018	24.mp4	5	47387;	27
S295043	22/June/2018	27.mp4	4	29313;	28
S295043	22/June/2018	21.mp4	4	23290;	29
S295043	22/June/2018	13.mp4	4	23083;	30
S295043	22/June/2018	12.mp4	5	21702;	31
S295043	22/June/2018	26.mp4	4	24443;	32
S295043	22/June/2018	25.mp4	5	18391;	33
S295043	22/June/2018	33.mp4	3	23526;	34
S295043	22/June/2018	32.mp4	4	30676;	35
S31377411	26/June/2018	1.mp4	5	21590;300704;	1
S31377411	26/June/2018	2.mp4	3	26131;24063;	2
S31377411	26/June/2018	3.mp4	1	4802;	3
S31377411	26/June/2018	28.mp4	4	18447;	4
S31377411	26/June/2018	31.mp4	4	16942;2874;	5
S31377411	26/June/2018	30.mp4	2	13490;	6
S31377411	26/June/2018	22.mp4	5	23774;2646;	7
S31377411	26/June/2018	12.mp4	5	20795;704;	8
S31377411	26/June/2018	21.mp4	4	31943;	9
S31377411	26/June/2018	6.mp4	1	93214;710;	10
S31377411	26/June/2018	18.mp4	4	29673;	11
S31377411	26/June/2018	26.mp4	5	13236;	12
S31377411	26/June/2018	19.mp4	3	27029;	13
S31377411	26/June/2018	34.mp4	4	15539;	14
S31377411	26/June/2018	23.mp4	3	21225;3753;	15
S31377411	26/June/2018	5.mp4	1	1085929;	16
S31377411	26/June/2018	17.mp4	4	16417;38767;	17
S31377411	26/June/2018	20.mp4	3	23646;7735;	18
S31377411	26/June/2018	32.mp4	3	15232;	19
S31377411	26/June/2018	14.mp4	5	-3027193;	20
S31377411	26/June/2018	10.mp4	3	27458;1940;	21
S31377411	26/June/2018	13.mp4	5	22263;3677;	22
S31377411	26/June/2018	35.mp4	2	16247;	23
S31377411	26/June/2018	16.mp4	2	506979;	24
S31377411	26/June/2018	11.mp4	1	42708;4106;	25
S31377411	26/June/2018	4.mp4	1	42729;4544;	26
S31377411	26/June/2018	7.mp4	1	55129;4525;	27
S31377411	26/June/2018	33.mp4	3	13596;	28
S31377411	26/June/2018	24.mp4	4	23572;	29
S31377411	26/June/2018	15.mp4	5	13119;4814;	30
S31377411	26/June/2018	25.mp4	5	16484;2788;	31
S31377411	26/June/2018	29.mp4	2	12716;	32
S31377411	26/June/2018	27.mp4	5	17022;	33
S31377411	26/June/2018	9.mp4	3	41130;2007;	34
S31377411	26/June/2018	8.mp4	2	35816;	35
S33485765	26/June/2018	1.mp4	4	18067;5886;	1
S33485765	26/June/2018	2.mp4	4	25830;18;38;	2
S33485765	26/June/2018	3.mp4	3	27223;	3
S33485765	26/June/2018	34.mp4	4	17645;	4
S33485765	26/June/2018	13.mp4	5	19574;3511;	5
S33485765	26/June/2018	11.mp4	4	38401;2488;	6
S33485765	26/June/2018	17.mp4	5	13926;2612;	7
S33485765	26/June/2018	30.mp4	4	25531;	8
S33485765	26/June/2018	29.mp4	4	19628;	9
S33485765	26/June/2018	22.mp4	5	18044;1335;	10
S33485765	26/June/2018	9.mp4	3	45576;2991;	11
S33485765	26/June/2018	12.mp4	5	113501;	12
S33485765	26/June/2018	7.mp4	3	37528;776;	13
S33485765	26/June/2018	20.mp4	5	37624;1553;	14
S33485765	26/June/2018	26.mp4	5	15599;	15
S33485765	26/June/2018	33.mp4	4	15188;	16
S33485765	26/June/2018	21.mp4	5	16671;	17
S33485765	26/June/2018	15.mp4	5	13522;3773;	18
S33485765	26/June/2018	16.mp4	4	25531;1099;	19
S33485765	26/June/2018	31.mp4	3	25692;33;	20
S33485765	26/June/2018	32.mp4	4	16131;	21
S33485765	26/June/2018	24.mp4	5	23611;	22
S33485765	26/June/2018	14.mp4	5	37314;3414;	23
S33485765	26/June/2018	5.mp4	3	54664;24;	24
S33485765	26/June/2018	28.mp4	4	12764;	25
S33485765	26/June/2018	19.mp4	4	24613;	26
S33485765	26/June/2018	8.mp4	4	28444;2752;	27
S33485765	26/June/2018	23.mp4	4	65003;1346;	28
S33485765	26/June/2018	6.mp4	2	-3529674;1370;	29
S33485765	26/June/2018	4.mp4	4	39464;1037;	30
S33485765	26/June/2018	35.mp4	4	14271;	31
S33485765	26/June/2018	10.mp4	5	30858;1411;	32
S33485765	26/June/2018	18.mp4	5	24416;523;	33
S33485765	26/June/2018	27.mp4	5	13676;	34
S33485765	26/June/2018	25.mp4	5	15390;3950;	35
S356759	22/June/2018	1.mp4	4	38875;	1
S356759	22/June/2018	2.mp4	2	30134;	2
S356759	22/June/2018	3.mp4	1	2693;	3
S356759	22/June/2018	32.mp4	2	29613;	4
S356759	22/June/2018	19.mp4	5	28083;	5
S356759	22/June/2018	27.mp4	5	16803;	6
S356759	22/June/2018	26.mp4	4	13900;	7
S356759	22/June/2018	29.mp4	3	17236;	8
S356759	22/June/2018	15.mp4	2	17969;	9
S356759	22/June/2018	17.mp4	3	16339;	10
S356759	22/June/2018	12.mp4	2	23180;	11
S356759	22/June/2018	33.mp4	4	29006;	12
S356759	22/June/2018	4.mp4	1	39649;	13
S356759	22/June/2018	6.mp4	1	64318;	14
S356759	22/June/2018	13.mp4	5	18187;	15
S356759	22/June/2018	30.mp4	2	11171;	16
S356759	22/June/2018	18.mp4	4	25392;	17
S356759	22/June/2018	28.mp4	2	15072;	18
S356759	22/June/2018	31.mp4	3	20039;	19
S356759	22/June/2018	16.mp4	5	26535;	20
S356759	22/June/2018	23.mp4	4	21780;	21
S356759	22/June/2018	21.mp4	4	18646;	22
S356759	22/June/2018	8.mp4	2	30113;	23
S356759	22/June/2018	10.mp4	2	28956;	24
S356759	22/June/2018	35.mp4	4	20925;	25
S356759	22/June/2018	9.mp4	4	39672;	26
S356759	22/June/2018	22.mp4	3	19485;	27
S356759	22/June/2018	34.mp4	4	12786;	28
S356759	22/June/2018	11.mp4	4	38008;	29
S356759	22/June/2018	5.mp4	1	41476;	30
S356759	22/June/2018	24.mp4	3	18514;	31
S356759	22/June/2018	14.mp4	4	18571;	32
S356759	22/June/2018	20.mp4	5	22254;	33
S356759	22/June/2018	25.mp4	4	16397;	34
S356759	22/June/2018	7.mp4	1	38396;	35
S359344	22/June/2018	1.mp4	3	20029;	1
S359344	22/June/2018	2.mp4	4	20889;	2
S359344	22/June/2018	3.mp4	1	1399;	3
S359344	22/June/2018	4.mp4	2	41030;	4
S359344	22/June/2018	35.mp4	3	23707;	5
S359344	22/June/2018	6.mp4	1	65219;86237;	6
S359344	22/June/2018	8.mp4	4	43253;	7
S359344	22/June/2018	19.mp4	3	24987;	8
S359344	22/June/2018	20.mp4	4	24550;	9
S359344	22/June/2018	18.mp4	3	26072;	10
S359344	22/June/2018	10.mp4	4	27669;	11
S359344	22/June/2018	30.mp4	3	17346;	12
S359344	22/June/2018	21.mp4	4	18623;	13
S359344	22/June/2018	7.mp4	3	42121;	14
S359344	22/June/2018	27.mp4	5	15389;	15
S359344	22/June/2018	29.mp4	2	13318;	16
S359344	22/June/2018	33.mp4	4	14225;	17
S359344	22/June/2018	13.mp4	4	25078;	18
S359344	22/June/2018	11.mp4	3	38527;	19
S359344	22/June/2018	24.mp4	4	46301;	20
S359344	22/June/2018	22.mp4	5	20991;	21
S359344	22/June/2018	31.mp4	3	20828;	22
S359344	22/June/2018	14.mp4	4	22833;	23
S359344	22/June/2018	16.mp4	3	31763;	24
S359344	22/June/2018	9.mp4	1	46501;28023;	25
S359344	22/June/2018	15.mp4	5	13259;	26
S359344	22/June/2018	5.mp4	2	48785;	27
S359344	22/June/2018	28.mp4	4	33370;	28
S359344	22/June/2018	32.mp4	4	19965;	29
S359344	22/June/2018	12.mp4	4	26820;	30
S359344	22/June/2018	23.mp4	4	24499;	31
S359344	22/June/2018	34.mp4	4	30719;	32
S359344	22/June/2018	25.mp4	5	27525;	33
S359344	22/June/2018	17.mp4	3	26489;	34
S359344	22/June/2018	26.mp4	4	17740;	35
S368541	22/June/2018	1.mp4	4	16222;100645;	1
S368541	22/June/2018	2.mp4	5	20790;14112;	2
S368541	22/June/2018	3.mp4	3	1369;	3
S368541	22/June/2018	10.mp4	4	33954;4554;	4
S368541	22/June/2018	17.mp4	5	32567;88319;	5
S368541	22/June/2018	15.mp4	5	16107;1942;	6
S368541	22/June/2018	23.mp4	3	28734;2527;	7
S368541	22/June/2018	11.mp4	2	47335;2558;	8
S368541	22/June/2018	19.mp4	3	30431;	9
S368541	22/June/2018	13.mp4	3	29150;	10
S368541	22/June/2018	8.mp4	2	42868;4059;	11
S368541	22/June/2018	7.mp4	1	38042;3960;	12
S368541	22/June/2018	16.mp4	4	37527;8667;	13
S368541	22/June/2018	4.mp4	2	45970;18373;	14
S368541	22/June/2018	31.mp4	3	16405;13344;	15
S368541	22/June/2018	26.mp4	4	27606;	16
S368541	22/June/2018	14.mp4	4	18046;51888;	17
S368541	22/June/2018	21.mp4	5	25874;	18
S368541	22/June/2018	5.mp4	3	46768;1728;	19
S368541	22/June/2018	24.mp4	4	23658;	20
S368541	22/June/2018	6.mp4	1	76558;3583;	21
S368541	22/June/2018	12.mp4	3	32369;3224;	22
S368541	22/June/2018	28.mp4	2	13026;	23
S368541	22/June/2018	22.mp4	3	26911;5771;	24
S368541	22/June/2018	33.mp4	4	14728;	25
S368541	22/June/2018	29.mp4	3	10346;	26
S368541	22/June/2018	9.mp4	2	52732;2333;	27
S368541	22/June/2018	18.mp4	5	23632;3154;	28
S368541	22/June/2018	34.mp4	4	14132;	29
S368541	22/June/2018	25.mp4	5	15014;1517;	30
S368541	22/June/2018	35.mp4	3	15430;	31
S368541	22/June/2018	27.mp4	3	33067;	32
S368541	22/June/2018	30.mp4	1	12071;	33
S368541	22/June/2018	20.mp4	3	25885;3725;	34
S368541	22/June/2018	32.mp4	4	16386;	35
S421533	22/June/2018	1.mp4	4	21998;28844;	1
S421533	22/June/2018	2.mp4	2	20755;5345;	2
S421533	22/June/2018	3.mp4	1	1981;	3
S421533	22/June/2018	22.mp4	4	19136;2850;	4
S421533	22/June/2018	24.mp4	4	17476;	5
S421533	22/June/2018	10.mp4	3	28560;	6
S421533	22/June/2018	19.mp4	3	26960;	7
S421533	22/June/2018	9.mp4	2	41748;3875;	8
S421533	22/June/2018	5.mp4	2	40098;1377;	9
S421533	22/June/2018	18.mp4	3	26449;	10
S421533	22/June/2018	29.mp4	2	14781;	11
S421533	22/June/2018	17.mp4	3	324231;	12
S421533	22/June/2018	26.mp4	4	15022;	13
S421533	22/June/2018	20.mp4	3	24383;6329;	14
S421533	22/June/2018	31.mp4	3	27104;4597;	15
S421533	22/June/2018	34.mp4	2	37742;	16
S421533	22/June/2018	23.mp4	2	22758;5549;	17
S421533	22/June/2018	13.mp4	2	21135;	18
S421533	22/June/2018	11.mp4	2	44329;2827;	19
S421533	22/June/2018	15.mp4	4	17685;7346;	20
S421533	22/June/2018	30.mp4	3	15369;	21
S421533	22/June/2018	8.mp4	2	28518;2588;	22
S421533	22/June/2018	33.mp4	2	100918;	23
S421533	22/June/2018	35.mp4	2	253497;	24
S421533	22/June/2018	21.mp4	3	172696;	25
S421533	22/June/2018	27.mp4	4	16668;	26
S421533	22/June/2018	7.mp4	2	43707;1944;	27
S421533	22/June/2018	4.mp4	3	54555;5029;	28
S421533	22/June/2018	25.mp4	3	52240;1761;	29
S421533	22/June/2018	32.mp4	3	65440;	30
S421533	22/June/2018	16.mp4	3	27767;1855;	31
S421533	22/June/2018	14.mp4	4	24328;	32
S421533	22/June/2018	6.mp4	1	64810;3633;	33
S421533	22/June/2018	12.mp4	4	20847;	34
S421533	22/June/2018	28.mp4	3	13696;	35
S45086617	26/June/2018	1.mp4	5	24336;	1
S45086617	26/June/2018	2.mp4	4	25360;	2
S45086617	26/June/2018	3.mp4	2	2634;	3
S45086617	26/June/2018	16.mp4	3	28751;	4
S45086617	26/June/2018	21.mp4	1	31060;	5
S45086617	26/June/2018	25.mp4	2	46900;	6
S45086617	26/June/2018	7.mp4	3	47109;	7
S45086617	26/June/2018	23.mp4	5	50833;	8
S45086617	26/June/2018	19.mp4	3	32366;	9
S45086617	26/June/2018	15.mp4	5	20659;	10
S45086617	26/June/2018	13.mp4	4	77031;	11
S45086617	26/June/2018	10.mp4	2	63891;	12
S45086617	26/June/2018	22.mp4	4	54424;	13
S45086617	26/June/2018	17.mp4	2	78522;	14
S45086617	26/June/2018	27.mp4	5	22630;	15
S45086617	26/June/2018	12.mp4	2	62708;	16
S45086617	26/June/2018	30.mp4	3	40142;	17
S45086617	26/June/2018	18.mp4	4	35709;	18
S45086617	26/June/2018	35.mp4	2	22156;	19
S45086617	26/June/2018	11.mp4	2	44713;	20
S45086617	26/June/2018	14.mp4	3	42541;	21
S45086617	26/June/2018	6.mp4	2	67983;	22
S45086617	26/June/2018	20.mp4	4	83654;	23
S45086617	26/June/2018	4.mp4	3	100876;	24
S45086617	26/June/2018	8.mp4	5	39451;	25
S45086617	26/June/2018	28.mp4	2	45570;	26
S45086617	26/June/2018	24.mp4	5	47219;	27
S45086617	26/June/2018	33.mp4	4	57193;	28
S45086617	26/June/2018	32.mp4	2	54619;	29
S45086617	26/June/2018	31.mp4	3	25885;	30
S45086617	26/June/2018	34.mp4	2	21033;	31
S45086617	26/June/2018	26.mp4	5	19121;	32
S45086617	26/June/2018	29.mp4	4	34993;	33
S45086617	26/June/2018	9.mp4	2	55451;	34
S45086617	26/June/2018	5.mp4	1	43286;	35
S45559	22/June/2018	1.mp4	3	45573;6728;	1
S45559	22/June/2018	2.mp4	3	27674;1615;	2
S45559	22/June/2018	3.mp4	1	3587;	3
S45559	22/June/2018	6.mp4	2	70301;1280;	4
S45559	22/June/2018	16.mp4	5	29887;648;	5
S45559	22/June/2018	14.mp4	4	22260;2750;	6
S45559	22/June/2018	12.mp4	3	26781;	7
S45559	22/June/2018	13.mp4	4	20661;722;	8
S45559	22/June/2018	15.mp4	3	30203;2431;	9
S45559	22/June/2018	7.mp4	3	41476;1839;	10
S45559	22/June/2018	28.mp4	3	24233;	11
S45559	22/June/2018	30.mp4	4	16858;	12
S45559	22/June/2018	29.mp4	3	17241;	13
S45559	22/June/2018	26.mp4	4	20699;	14
S45559	22/June/2018	9.mp4	2	44900;1583;	15
S45559	22/June/2018	11.mp4	3	40043;574;	16
S45559	22/June/2018	4.mp4	2	41920;1776;	17
S45559	22/June/2018	24.mp4	4	21485;	18
S45559	22/June/2018	35.mp4	2	16515;	19
S45559	22/June/2018	19.mp4	5	26064;	20
S45559	22/June/2018	25.mp4	4	18467;	21
S45559	22/June/2018	31.mp4	3	30054;2848;	22
S45559	22/June/2018	27.mp4	2	19912;	23
S45559	22/June/2018	32.mp4	4	20263;	24
S45559	22/June/2018	20.mp4	4	23687;1756;	25
S45559	22/June/2018	10.mp4	4	28920;1200;	26
S45559	22/June/2018	17.mp4	3	19061;	27
S45559	22/June/2018	5.mp4	3	42047;1767;	28
S45559	22/June/2018	33.mp4	4	15143;	29
S45559	22/June/2018	34.mp4	4	15664;	30
S45559	22/June/2018	8.mp4	2	-3538228;5601;	31
S45559	22/June/2018	18.mp4	4	28458;2176;	32
S45559	22/June/2018	22.mp4	4	22213;1104;	33
S45559	22/June/2018	23.mp4	4	24164;2269;	34
S45559	22/June/2018	21.mp4	5	21116;	35
S51254092	29/June/2018	1.mp4	3	16472;	1
S51254092	29/June/2018	2.mp4	3	24063;	2
S51254092	29/June/2018	3.mp4	1	2465;	3
S51254092	29/June/2018	23.mp4	4	41642;	4
S51254092	29/June/2018	12.mp4	5	26299;	5
S51254092	29/June/2018	9.mp4	2	51231;	6
S51254092	29/June/2018	4.mp4	3	61416;	7
S51254092	29/June/2018	29.mp4	3	23269;	8
S51254092	29/June/2018	5.mp4	2	49079;	9
S51254092	29/June/2018	28.mp4	3	23823;	10
S51254092	29/June/2018	8.mp4	2	28457;	11
S51254092	29/June/2018	6.mp4	1	66773;	12
S51254092	29/June/2018	20.mp4	3	33355;	13
S51254092	29/June/2018	26.mp4	4	11946;	14
S51254092	29/June/2018	17.mp4	4	13129;	15
S51254092	29/June/2018	13.mp4	4	35894;	16
S51254092	29/June/2018	15.mp4	4	11046;	17
S51254092	29/June/2018	31.mp4	3	16170;	18
S51254092	29/June/2018	27.mp4	4	19342;	19
S51254092	29/June/2018	25.mp4	4	15387;	20
S51254092	29/June/2018	33.mp4	4	14231;	21
S51254092	29/June/2018	32.mp4	4	11108;	22
S51254092	29/June/2018	7.mp4	1	36243;	23
S51254092	29/June/2018	16.mp4	5	29515;	24
S51254092	29/June/2018	22.mp4	4	29324;	25
S51254092	29/June/2018	35.mp4	3	21663;	26
S51254092	29/June/2018	11.mp4	3	114461;	27
S51254092	29/June/2018	10.mp4	4	152817;	28
S51254092	29/June/2018	14.mp4	3	31558;2057;	29
S51254092	29/June/2018	34.mp4	3	15433;	30
S51254092	29/June/2018	19.mp4	3	23271;	31
S51254092	29/June/2018	24.mp4	4	20325;	32
S51254092	29/June/2018	18.mp4	3	34967;	33
S51254092	29/June/2018	21.mp4	2	18453;	34
S51254092	29/June/2018	30.mp4	3	12591;	35
S516473	22/June/2018	1.mp4	2	17138;57401;	1
S516473	22/June/2018	2.mp4	3	83282;14470;	2
S516473	22/June/2018	3.mp4	3	122525;	3
S516473	22/June/2018	32.mp4	2	24119;	4
S516473	22/June/2018	7.mp4	2	38824;31581;406;	5
S516473	22/June/2018	19.mp4	2	30604;	6
S516473	22/June/2018	14.mp4	3	27260;19351;	7
S516473	22/June/2018	10.mp4	2	35764;18195;	8
S516473	22/June/2018	24.mp4	3	24697;	9
S516473	22/June/2018	26.mp4	4	24396;	10
S516473	22/June/2018	16.mp4	3	35625;9472;	11
S516473	22/June/2018	13.mp4	4	41598;21103;	12
S516473	22/June/2018	8.mp4	3	111141;211117;444;	13
S516473	22/June/2018	18.mp4	3	52817;2992;37097;	14
S516473	22/June/2018	33.mp4	5	18597;	15
S516473	22/June/2018	30.mp4	1	130369;1928;	16
S516473	22/June/2018	21.mp4	2	32203;	17
S516473	22/June/2018	35.mp4	3	124100;	18
S516473	22/June/2018	11.mp4	2	56760;11055;	19
S516473	22/June/2018	17.mp4	4	226190;8733;	20
S516473	22/June/2018	4.mp4	3	277539;14634;	21
S516473	22/June/2018	29.mp4	3	9254;	22
S516473	22/June/2018	5.mp4	4	43695;7344;	23
S516473	22/June/2018	25.mp4	4	31953;5283;	24
S516473	22/June/2018	9.mp4	2	39285;34524;	25
S516473	22/June/2018	28.mp4	3	14084;	26
S516473	22/June/2018	34.mp4	4	19633;	27
S516473	22/June/2018	6.mp4	3	65317;1486;352;194;	28
S516473	22/June/2018	23.mp4	3	91408;3413;666;234;	29
S516473	22/June/2018	31.mp4	4	33808;7497;	30
S516473	22/June/2018	15.mp4	4	44190;8550;	31
S516473	22/June/2018	27.mp4	4	34541;	32
S516473	22/June/2018	12.mp4	4	46009;34534;	33
S516473	22/June/2018	22.mp4	3	50717;2681;	34
S516473	22/June/2018	20.mp4	4	25369;2218;7488;	35
S52699495	29/June/2018	1.mp4	2	15600;	1
S52699495	29/June/2018	2.mp4	3	20323;6608;	2
S52699495	29/June/2018	3.mp4	3	2345;	3
S52699495	29/June/2018	29.mp4	3	11373;	4
S52699495	29/June/2018	16.mp4	1	25308;	5
S52699495	29/June/2018	23.mp4	3	21797;11170;	6
S52699495	29/June/2018	33.mp4	4	14473;	7
S52699495	29/June/2018	6.mp4	1	65544;5630;	8
S52699495	29/June/2018	7.mp4	4	36873;6444;	9
S52699495	29/June/2018	13.mp4	5	20578;5895;	10
S52699495	29/June/2018	25.mp4	5	17020;	11
S52699495	29/June/2018	20.mp4	3	22570;2158;	12
S52699495	29/June/2018	28.mp4	3	13788;	13
S52699495	29/June/2018	10.mp4	3	28572;2068;	14
S52699495	29/June/2018	21.mp4	4	19927;	15
S52699495	29/June/2018	30.mp4	2	12535;	16
S52699495	29/June/2018	9.mp4	1	39522;	17
S52699495	29/June/2018	22.mp4	4	19320;2889;	18
S52699495	29/June/2018	26.mp4	5	13545;	19
S52699495	29/June/2018	15.mp4	4	16070;3969;	20
S52699495	29/June/2018	17.mp4	4	14090;	21
S52699495	29/June/2018	4.mp4	1	43532;2020;	22
S52699495	29/June/2018	31.mp4	3	21313;	23
S52699495	29/June/2018	14.mp4	5	20427;5493;	24
S52699495	29/June/2018	32.mp4	3	21184;	25
S52699495	29/June/2018	12.mp4	5	19574;2418;	26
S52699495	29/June/2018	35.mp4	3	14490;	27
S52699495	29/June/2018	19.mp4	4	25952;	28
S52699495	29/June/2018	11.mp4	1	39000;2451;	29
S52699495	29/June/2018	5.mp4	3	38525;1821;	30
S52699495	29/June/2018	27.mp4	5	14724;	31
S52699495	29/June/2018	24.mp4	4	17390;	32
S52699495	29/June/2018	8.mp4	2	28471;	33
S52699495	29/June/2018	34.mp4	3	13904;	34
S52699495	29/June/2018	18.mp4	2	24053;2720;	35
S546720	22/June/2018	1.mp4	4	27165;	1
S546720	22/June/2018	2.mp4	4	24376;	2
S546720	22/June/2018	3.mp4	2	1678;	3
S546720	22/June/2018	14.mp4	5	36878;	4
S546720	22/June/2018	32.mp4	3	21320;	5
S546720	22/June/2018	30.mp4	4	17759;	6
S546720	22/June/2018	22.mp4	5	26606;	7
S546720	22/June/2018	29.mp4	3	17534;	8
S546720	22/June/2018	5.mp4	1	44487;	9
S546720	22/June/2018	24.mp4	5	23950;	10
S546720	22/June/2018	16.mp4	5	39732;	11
S546720	22/June/2018	19.mp4	4	32050;	12
S546720	22/June/2018	25.mp4	5	34637;	13
S546720	22/June/2018	12.mp4	4	24580;	14
S546720	22/June/2018	21.mp4	5	27337;	15
S546720	22/June/2018	28.mp4	3	17126;	16
S546720	22/June/2018	6.mp4	1	66342;	17
S546720	22/June/2018	10.mp4	5	41214;	18
S546720	22/June/2018	11.mp4	4	43129;	19
S546720	22/June/2018	33.mp4	4	17770;	20
S546720	22/June/2018	13.mp4	5	33137;	21
S546720	22/June/2018	18.mp4	4	37496;	22
S546720	22/June/2018	9.mp4	2	42314;	23
S546720	22/June/2018	31.mp4	4	14600;	24
S546720	22/June/2018	15.mp4	5	17642;	25
S546720	22/June/2018	23.mp4	5	28928;	26
S546720	22/June/2018	20.mp4	4	31810;	27
S546720	22/June/2018	26.mp4	5	14170;	28
S546720	22/June/2018	7.mp4	3	37787;	29
S546720	22/June/2018	17.mp4	5	17571;	30
S546720	22/June/2018	34.mp4	4	20273;	31
S546720	22/June/2018	27.mp4	5	21281;	32
S546720	22/June/2018	8.mp4	4	34862;	33
S546720	22/June/2018	4.mp4	1	46716;	34
S546720	22/June/2018	35.mp4	3	18155;	35
S557436	22/June/2018	1.mp4	4	24727;9317;	1
S557436	22/June/2018	2.mp4	4	21770;29042;	2
S557436	22/June/2018	3.mp4	2	2731;	3
S557436	22/June/2018	4.mp4	3	50760;3130;	4
S557436	22/June/2018	17.mp4	5	15493;663;	5
S557436	22/June/2018	29.mp4	4	21775;	6
S557436	22/June/2018	31.mp4	4	21664;972;	7
S557436	22/June/2018	8.mp4	4	30071;2460;	8
S557436	22/June/2018	34.mp4	4	37656;	9
S557436	22/June/2018	25.mp4	5	22121;	10
S557436	22/June/2018	18.mp4	5	27174;1607;	11
S557436	22/June/2018	11.mp4	3	38312;2220;	12
S557436	22/June/2018	7.mp4	3	41037;1938;	13
S557436	22/June/2018	14.mp4	4	25469;3972;	14
S557436	22/June/2018	20.mp4	4	34436;10091;	15
S557436	22/June/2018	22.mp4	5	25852;2712;	16
S557436	22/June/2018	5.mp4	4	68642;2683;	17
S557436	22/June/2018	24.mp4	5	18894;	18
S557436	22/June/2018	21.mp4	5	44616;	19
S557436	22/June/2018	28.mp4	3	17179;	20
S557436	22/June/2018	10.mp4	3	31025;3348;	21
S557436	22/June/2018	32.mp4	5	14584;	22
S557436	22/June/2018	9.mp4	2	65044;2295;	23
S557436	22/June/2018	33.mp4	5	17835;	24
S557436	22/June/2018	27.mp4	4	26606;	25
S557436	22/June/2018	19.mp4	4	36442;	26
S557436	22/June/2018	12.mp4	4	20828;1731;	27
S557436	22/June/2018	13.mp4	4	20368;1320;	28
S557436	22/June/2018	6.mp4	1	65986;2303;	29
S557436	22/June/2018	35.mp4	5	15144;	30
S557436	22/June/2018	23.mp4	5	22100;1758;	31
S557436	22/June/2018	26.mp4	4	15262;	32
S557436	22/June/2018	30.mp4	4	15894;	33
S557436	22/June/2018	15.mp4	5	14605;2306;	34
S557436	22/June/2018	16.mp4	5	26643;2221;	35
S606018	22/June/2018	1.mp4	2	24289;4039;	1
S606018	22/June/2018	2.mp4	3	21303;4728;	2
S606018	22/June/2018	3.mp4	1	2228;	3
S606018	22/June/2018	25.mp4	4	15686;1938;	4
S606018	22/June/2018	14.mp4	4	17495;2470;	5
S606018	22/June/2018	20.mp4	4	21606;4487;	6
S606018	22/June/2018	34.mp4	3	13330;	7
S606018	22/June/2018	4.mp4	1	40740;1897;	8
S606018	22/June/2018	15.mp4	4	11730;707;	9
S606018	22/June/2018	35.mp4	3	13566;	10
S606018	22/June/2018	5.mp4	1	38528;2050;	11
S606018	22/June/2018	10.mp4	3	26163;861;	12
S606018	22/June/2018	22.mp4	4	17067;835;	13
S606018	22/June/2018	23.mp4	4	18909;667;	14
S606018	22/June/2018	26.mp4	4	12139;	15
S606018	22/June/2018	19.mp4	3	23998;	16
S606018	22/June/2018	27.mp4	4	13985;	17
S606018	22/June/2018	33.mp4	3	14648;	18
S606018	22/June/2018	12.mp4	4	18334;1785;	19
S606018	22/June/2018	11.mp4	3	37454;1110;	20
S606018	22/June/2018	24.mp4	4	16790;	21
S606018	22/June/2018	16.mp4	4	25155;1383;	22
